,id,title,original_language,release_date,popularity,vote_average,vote_count
6423,10631,All of Me,en,1984-09-21,8.911,6.5,303
6424,9403,Private Parts,en,1997-03-07,10.689,6.5,302
6425,9350,Cliffhanger,en,1993-05-28,32.548,6.5,2093
6426,543540,The Perfect Date,en,2019-04-12,16.591,6.5,3116
6427,429417,Ghost Stories,en,2018-01-20,13.815,6.5,1084
6428,28032,Thumbelina,en,1994-03-29,19.012,6.5,447
6429,20857,Hardball,en,2001-09-14,15.471,6.5,442
6430,14462,The Manchurian Candidate,en,2004-07-30,13.315,6.5,1377
6431,1907,The Beach,en,2000-02-03,18.877,6.5,4000
6432,441183,Light of My Life,en,2019-08-09,12.315,6.5,471
6433,38842,Middle Men,en,2009-05-17,10.31,6.5,279
6434,19277,In Hell,en,2003-11-24,17.567,6.5,466
6435,10326,Forever Young,en,1992-12-16,18.353,6.5,803
6436,10279,Summer of Sam,en,1999-07-02,12.603,6.5,403
6437,669671,Night Teeth,en,2021-10-20,27.809,6.5,682
6438,640146,Ant-Man and the Wasp: Quantumania,en,2023-02-15,377.212,6.5,3764
6439,253450,The Assassin,zh,2015-08-27,11.244,6.5,454
6440,75674,Act of Valor,en,2012-02-24,16.314,6.5,1021
6441,33365,The Night Before the Exams,it,2006-02-17,6.716,6.5,1010
6442,13850,Song of the South,en,1946-11-12,19.584,6.5,239
6443,11333,Super Fuzz,it,1980-09-18,13.258,6.5,275
6444,810873,Single All the Way,en,2021-12-02,13.873,6.5,326
6445,716258,Black Box,en,2020-10-06,16.585,6.5,464
6446,374617,Imperium,en,2016-08-19,13.557,6.5,1223
6447,333385,Mr. Right,en,2016-02-29,16.983,6.5,1222
6448,97899,A Magnificent Haunting,it,2012-03-16,5.935,6.5,219
6449,42892,Happy Family,it,2010-03-26,3.998,6.5,279
6450,23963,Pontypool,en,2009-03-06,9.749,6.5,551
6451,8012,Get Shorty,en,1995-10-20,10.217,6.5,893
6452,622,The Ninth Gate,en,1999-08-25,22.169,6.5,2663
6453,538227,Extra Ordinary,en,2019-09-13,8.701,6.5,201
6454,519473,Nancy Drew and the Hidden Staircase,en,2019-03-15,14.843,6.5,205
6455,474051,Calibre,en,2018-06-22,10.811,6.5,577
6456,396398,The Meyerowitz Stories (New and Selected),en,2017-10-13,14.227,6.5,1084
6457,309304,Grandma,en,2015-06-04,8.486,6.5,333
6458,308504,Last Knights,en,2015-04-03,10.797,6.5,990
6459,48186,The Boy Who Cried Werewolf,en,2010-10-22,15.916,6.5,273
6460,10490,Drop Dead Gorgeous,en,1999-07-23,13.571,6.5,325
6461,799379,Project Wolf Hunting,ko,2022-09-21,206.706,6.4,222
6462,403509,Boy Missing,es,2016-08-19,12.001,6.5,246
6463,339397,Café Society,en,2016-05-11,11.325,6.5,2532
6464,17496,Urban Cowboy,en,1980-06-06,11.615,6.5,232
6465,726429,Xtreme,es,2021-06-04,19.143,6.5,216
6466,429733,Mayhem,en,2017-11-10,9.485,6.5,580
6467,10569,Small Time Crooks,en,2000-05-19,10.402,6.5,593
6468,9772,Air Force One,en,1997-07-25,23.368,6.5,2636
6469,8954,Reservation Road,en,2007-09-13,9.733,6.5,331
6470,6081,Revenge of the Pink Panther,en,1978-01-08,14.127,6.5,364
6471,2107,L.A. Story,en,1991-02-08,9.907,6.5,283
6472,613096,"I Love You, Stupid",es,2020-01-24,9.774,6.5,257
6473,334298,Monster Hunt,zh,2015-07-16,22.951,6.5,308
6474,292431,Love,fr,2015-07-06,28.93,6.5,2202
6475,22972,Green Zone,en,2010-03-11,22.305,6.5,1996
6476,14881,Joe Kidd,en,1972-07-19,13.597,6.5,302
6477,13465,The Adventures of Ichabod and Mr. Toad,en,1949-10-05,20.108,6.5,501
6478,960875,The Chalk Line,es,2022-09-09,31.684,6.5,259
6479,575774,His House,en,2020-01-27,31.016,6.5,958
6480,492719,Godzilla: City on the Edge of Battle,ja,2018-05-18,17.62,6.5,284
6481,290859,Terminator: Dark Fate,en,2019-10-23,67.431,6.5,4597
6482,244268,Love Is Strange,en,2014-02-07,10.287,6.5,261
6483,36593,Naked Gun 33⅓: The Final Insult,en,1994-03-18,33.322,6.5,1793
6484,20526,TRON: Legacy,en,2010-12-14,49.511,6.5,6586
6485,10939,The Return of the Tall Blond Man with One Black Shoe,fr,1974-11-12,10.461,6.5,209
6486,10330,Freaky Friday,en,2003-08-05,27.488,6.5,3433
6487,9615,The Fast and the Furious: Tokyo Drift,en,2006-06-03,15.357,6.5,6127
6488,884,Crash,en,1996-07-17,22.052,6.5,946
6489,452,The Idiots,da,1998-04-28,16.429,6.5,488
6490,391710,A Futile and Stupid Gesture,en,2018-01-24,8.756,6.5,298
6491,11676,Nothing to Lose,en,1997-07-18,15.601,6.5,524
6492,10288,Fido,en,2006-09-07,8.764,6.5,397
6493,9032,Big Daddy,en,1999-06-25,26.111,6.5,2976
6494,295693,The Boss Baby,en,2017-03-23,18.816,6.5,6639
6495,3537,Fame,en,1980-05-16,23.423,6.5,397
6496,324852,Despicable Me 3,en,2017-06-15,44.074,6.5,6512
6497,104859,Mac & Devin Go to High School,en,2012-07-03,17.672,6.5,388
6498,59678,Attack the Block,en,2011-05-12,13.456,6.5,1873
6499,10859,Stakeout,en,1987-08-05,11.894,6.5,347
6500,10806,In & Out,en,1997-09-10,14.357,6.5,622
6501,10249,The Rocketeer,en,1991-06-21,14.893,6.5,814
6502,9681,Casanova,en,2005-12-25,15.943,6.5,806
6503,427641,Rampage,en,2018-04-11,53.285,6.5,6465
6504,159121,Paulette,fr,2012-10-04,8.712,6.5,370
6505,115290,Blue Lagoon: The Awakening,en,2012-06-16,55.147,6.5,1301
6506,84341,Smashed,en,2012-01-22,12.482,6.5,238
6507,27586,The Runaways,en,2010-03-19,11.654,6.5,725
6508,18032,The Secret of Moonacre,en,2009-02-06,18.1,6.5,413
6509,9404,Police Story 4: First Strike,cn,1996-02-10,19.717,6.5,412
6510,171,The Party 2,fr,1982-12-08,10.17,6.5,579
6511,329263,Suck Me Shakespeer 2,de,2015-09-10,8.464,6.4,870
6512,184314,Young & Beautiful,fr,2013-08-21,23.439,6.4,1114
6513,19344,Loving Annabelle,en,2007-05-24,19.846,6.4,234
6514,10576,Psycho II,en,1983-06-03,11.971,6.4,551
6515,10575,Heaven,en,2002-02-06,10.366,6.4,226
6516,331583,The Whole Truth,en,2016-03-25,15.616,6.4,995
6517,21629,Stir Crazy,en,1980-12-12,14.861,6.4,383
6518,15301,Twilight Zone: The Movie,en,1983-06-24,25.344,6.4,628
6519,14254,The Uninvited,en,2009-01-30,20.938,6.4,1356
6520,10021,The Secret of My Success,en,1987-04-10,13.931,6.4,552
6521,457335,Guns Akimbo,en,2020-02-27,15.17,6.4,2024
6522,396940,Super Dark Times,en,2017-09-29,7.096,6.4,555
6523,303858,Money Monster,en,2016-05-12,14.824,6.4,2745
6524,54318,The Water Horse,en,2007-12-25,23.848,6.4,950
6525,16617,Mindhunters,en,2004-05-07,16.384,6.4,1049
6526,14517,MirrorMask,en,2005-01-25,8.027,6.4,293
6527,10159,The Rundown,en,2003-09-26,18.91,6.4,1790
6528,12182,Nick and Norah's Infinite Playlist,en,2008-10-03,17.533,6.4,1098
6529,10684,Courage Under Fire,en,1996-07-04,17.85,6.4,796
6530,3536,U-571,en,2000-04-20,18.898,6.4,1070
6531,84306,Liberal Arts,en,2012-09-14,11.904,6.4,484
6532,34016,She's Out of My League,en,2010-03-11,32.816,6.4,1914
6533,10471,Next Friday,en,2000-01-12,15.524,6.4,497
6534,553608,Cinderela Pop,pt,2019-02-28,13.465,6.4,305
6535,20048,Confessions of a Shopaholic,en,2009-02-05,28.275,6.4,2456
6536,18585,The Ramen Girl,en,2008-02-08,11.453,6.4,302
6537,1281,Bean,en,1997-07-03,21.729,6.4,2189
6538,117251,White House Down,en,2013-06-27,33.336,6.4,4377
6539,59961,Safe House,en,2012-02-08,11.219,6.4,3260
6540,9315,Flightplan,en,2005-09-22,20.209,6.4,2342
6541,6947,The Village,en,2004-07-30,21.074,6.4,3742
6542,376866,Jackie,en,2016-12-02,15.081,6.4,2177
6543,317144,Cyberbully,en,2015-01-15,7.265,6.4,217
6544,157547,Oculus,en,2013-09-08,24.186,6.4,2690
6545,154441,Till Luck Do Us Part,pt,2012-10-05,5.929,6.4,286
6546,85870,My Way,fr,2012-03-14,5.737,6.4,268
6547,82654,Warm Bodies,en,2013-01-31,28.041,6.4,5729
6548,62156,De Pernas pro Ar,pt,2010-12-31,5.015,6.4,224
6549,14317,The Wild Thornberrys Movie,en,2002-12-20,19.09,6.4,234
6550,8922,Jeepers Creepers,en,2001-07-01,41.69,6.4,2668
6551,5718,King of California,en,2007-01-24,7.606,6.4,303
6552,523172,Late Night,en,2019-01-25,7.13,6.4,723
6553,320588,"Hello, My Name Is Doris",en,2015-11-27,10.368,6.4,444
6554,26285,Fantozzi Still Suffers,it,1983-12-22,8.161,6.4,425
6555,14442,Ella Enchanted,en,2004-04-09,27.581,6.4,1686
6556,13027,Eagle Eye,en,2008-09-25,55.378,6.4,2599
6557,11846,Father of the Bride,en,1991-12-20,15.955,6.4,1203
6558,10361,Ginger Snaps 2: Unleashed,en,2004-01-30,13.041,6.4,272
6559,991,The Man Who Fell to Earth,en,1976-03-18,13.415,6.4,451
6560,877269,Strange World,en,2022-11-23,72.699,6.4,1030
6561,361777,Smoke & Mirrors,es,2016-09-23,6.658,6.4,220
6562,266082,Girlhood,fr,2014-10-22,12.019,6.4,352
6563,240832,Lucy,en,2014-07-25,51.37,6.4,15072
6564,173847,Amiche da morire,it,2013-03-07,4.777,6.4,244
6565,39102,Dragon Ball Z: Lord Slug,ja,1991-03-19,46.214,6.4,453
6566,5125,Rendition,en,2007-09-07,8.338,6.4,602
6567,411741,Ingrid Goes West,en,2017-08-11,11.993,6.4,864
6568,10761,Made of Honor,en,2008-04-30,16.277,6.4,1523
6569,2069,The Whole Nine Yards,en,2000-02-18,19.911,6.4,1667
6570,593910,Cinderella,en,2021-09-03,38.124,6.4,1245
6571,266285,The Salvation,da,2014-05-22,13.546,6.4,750
6572,109451,Cloudy with a Chance of Meatballs 2,en,2013-09-26,39.7,6.4,2861
6573,30943,The Deep End of the Ocean,en,1999-03-12,16.164,6.4,357
6574,12689,"Angus, Thongs and Perfect Snogging",en,2008-07-25,20.511,6.4,741
6575,9422,A Civil Action,en,1998-12-25,11.254,6.4,380
6576,4141,Shoot 'Em Up,en,2007-07-26,20.321,6.4,1698
6577,532639,Pinocchio,en,2022-09-07,57.749,6.4,1404
6578,346685,The Girl on the Train,en,2016-10-05,19.436,6.4,5388
6579,11614,Bomber,it,1982-08-05,7.858,6.4,242
6580,682,The Man with the Golden Gun,en,1974-12-01,29.812,6.4,1795
6581,460793,Olaf's Frozen Adventure,en,2017-10-27,30.45,6.4,1349
6582,200713,9 Month Stretch,fr,2013-09-07,8.427,6.4,502
6583,123553,The Mortal Instruments: City of Bones,en,2013-08-21,37.902,6.4,4255
6584,11395,The Santa Clause,en,1994-11-11,17.017,6.4,1812
6585,10449,When a Man Loves a Woman,en,1994-04-29,17.653,6.4,300
6586,582883,Deerskin,fr,2019-06-19,8.29,6.4,603
6587,397,French Kiss,en,1995-05-05,12.541,6.4,642
6588,585378,After Yang,en,2021-07-08,13.847,6.4,300
6589,380623,Nocturama,fr,2016-08-31,6.818,6.4,215
6590,255756,"Black Coal, Thin Ice",zh,2014-06-11,9.412,6.4,230
6591,41446,Scream 4,en,2011-04-11,51.326,6.4,3238
6592,14684,School Ties,en,1992-09-18,13.006,6.5,343
6593,11564,Class of 1984,en,1982-08-20,12.86,6.4,292
6594,10957,The Black Cauldron,en,1985-07-24,25.174,6.4,1113
6595,848,Dragonslayer,en,1981-06-26,14.724,6.4,232
6596,976720,Vesper,en,2022-08-17,37.22,6.4,387
6597,838330,Not Okay,en,2022-07-29,19.288,6.4,362
6598,297608,The Taking of Deborah Logan,en,2014-10-21,24.153,6.4,1022
6599,11596,New Nightmare,en,1994-10-13,22.444,6.4,1208
6600,11498,Dead Again,en,1991-08-23,7.101,6.4,324
6601,10348,Thunderbolt,cn,1995-09-08,24.374,6.4,263
6602,647809,On Our Watch,it,2021-10-25,6.23,6.4,202
6603,409421,BLAME!,ja,2017-05-20,16.271,6.4,261
6604,324670,Spectral,en,2016-12-09,26.607,6.4,1532
6605,48650,Room in Rome,es,2010-05-07,49.472,6.4,604
6606,36834,Total Eclipse,en,1995-11-03,12.081,6.4,473
6607,2617,The Great Outdoors,en,1988-06-17,11.07,6.4,464
6608,521029,Annabelle Comes Home,en,2019-06-26,68.95,6.4,3132
6609,184341,Hands of Stone,en,2016-08-26,24.64,6.4,349
6610,4421,G.I. Jane,en,1997-08-19,28.078,6.4,1494
6611,315,"Faster, Pussycat! Kill! Kill!",en,1965-08-06,10.197,6.4,277
6612,715123,Books of Blood,en,2020-10-07,14.198,6.4,333
6613,544431,The Clovehitch Killer,en,2018-11-16,14.859,6.4,592
6614,5336,"Salò, or the 120 Days of Sodom",it,1976-01-10,31.463,6.4,1770
6615,467938,Revenge,fr,2017-01-25,29.851,6.4,1550
6616,328589,The Lady in the Van,en,2015-10-30,10.035,6.4,658
6617,49527,Man on a Ledge,en,2012-01-13,17.642,6.4,2385
6618,9928,Robots,en,2005-03-10,41.282,6.4,4165
6619,8217,Alice,en,1990-12-25,8.523,6.4,258
6620,1283,"Torrente, the Dumb Arm of the Law",es,1998-03-13,13.581,6.4,229
6621,75948,The Sorcerer and the White Snake,zh,2011-09-27,26.927,6.4,220
6622,41602,Charlie Countryman,en,2013-02-09,9.993,6.4,554
6623,9593,Last Action Hero,en,1993-06-18,21.598,6.4,2421
6624,7873,Harsh Times,en,2005-09-11,14.437,6.4,598
6625,2133,The Perfect Storm,en,2000-06-29,29.461,6.4,2013
6626,611207,The Knight Before Christmas,en,2019-11-21,12.387,6.4,1016
6627,184098,Think Like a Man Too,en,2014-06-20,20.947,6.4,517
6628,81003,Kung Fu Panda: Secrets of the Masters,en,2011-12-12,12.029,6.4,215
6629,13655,Camp Rock,en,2008-06-20,11.533,6.4,1984
6630,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,en,2010-12-02,41.847,6.4,5148
6631,3981,What Women Want,en,2000-12-15,34.996,6.4,3571
6632,2207,16 Blocks,en,2006-03-01,19.028,6.4,1771
6633,10278,Return to Paradise,en,1998-08-10,11.859,6.4,266
6634,630240,Titane,fr,2021-07-14,62.082,6.4,1164
6635,10898,The Little Mermaid II: Return to the Sea,en,2000-01-23,9.757,6.4,1588
6636,8208,The Man Who Knew Too Much,en,1934-12-01,9.51,6.4,334
6637,768520,A California Christmas,en,2020-12-14,9.359,6.4,297
6638,536115,Godzilla: The Planet Eater,ja,2018-11-09,20.807,6.4,272
6639,72197,The Pirates! In an Adventure with Scientists!,en,2012-03-12,18.252,6.4,977
6640,11229,Freeway,en,1996-08-23,12.02,6.4,313
6641,9843,Big Nothing,en,2006-12-01,7.048,6.4,371
6642,9618,Tango & Cash,en,1989-12-22,26.669,6.4,1681
6643,1406,City Slickers,en,1991-06-07,19.404,6.4,664
6644,759902,Hunter Hunter,en,2020-12-18,21.714,6.4,238
6645,728526,Encounter,en,2021-12-03,19.999,6.4,393
6646,524369,The Many Saints of Newark,en,2021-09-22,30.919,6.4,544
6647,433501,City of Lies,en,2018-09-06,16.755,6.4,509
6648,27346,Maniac,en,1980-11-14,12.025,6.4,366
6649,16899,Easy Virtue,en,2008-11-07,11.253,6.4,360
6650,5174,Rush Hour 3,en,2007-08-08,59.091,6.4,2851
6651,766475,See How They Run,en,2022-09-09,19.47,6.4,821
6652,733317,Monsters of Man,en,2020-11-19,26.044,6.4,280
6653,521127,Kingdoms,es,2018-08-02,6.469,6.4,259
6654,397722,Thoroughbreds,en,2018-03-09,12.807,6.4,1033
6655,395992,Life,en,2017-03-22,39.136,6.4,6750
6656,79218,Ice Age: A Mammoth Christmas,en,2011-11-24,21.39,6.4,584
6657,22620,Scooby-Doo! The Mystery Begins,en,2009-09-12,198.892,6.4,633
6658,286554,Two Night Stand,en,2014-09-26,9.481,6.4,1733
6659,45156,A Little Bit of Heaven,en,2011-02-03,12.288,6.4,525
6660,8952,I Love You Phillip Morris,en,2009-01-18,12.347,6.4,1494
6661,730047,Cyrano,en,2021-12-17,13.71,6.4,240
6662,515333,Amateur,en,2018-04-06,11.778,6.4,269
6663,425001,The War with Grandpa,en,2020-08-27,18.064,6.4,827
6664,193610,The Other Woman,en,2014-04-16,22.258,6.4,3319
6665,44147,Wild Target,en,2010-06-17,12.474,6.4,629
6666,20391,Paint Your Wagon,en,1969-10-15,14.369,6.4,209
6667,14055,Starter for 10,en,2006-09-13,12.363,6.4,360
6668,11894,Curly Sue,en,1991-10-24,12.799,6.4,484
6669,10295,Miami Supercops,it,1985-12-12,15.163,6.4,363
6670,528491,WHAT DID JACK DO?,en,2017-11-08,8.674,6.4,431
6671,429203,The Old Man & the Gun,en,2018-09-27,10.745,6.4,1277
6672,403605,Headshot,id,2016-09-24,13.708,6.4,392
6673,10210,A Midsummer Night's Dream,en,1999-05-14,13.665,6.4,320
6674,463843,Sweetheart,en,2019-01-28,11.946,6.4,318
6675,356298,Don't Think Twice,en,2016-07-22,6.53,6.4,354
6676,333484,The Magnificent Seven,en,2016-09-14,53.049,6.4,5491
6677,13022,Rogue,en,2007-11-08,28.806,6.4,588
6678,2294,Jay and Silent Bob Strike Back,en,2001-08-22,18.259,6.4,1384
6679,200,Star Trek: Insurrection,en,1998-12-11,18.125,6.4,1073
6680,299,Ocean's Eleven,en,1960-08-10,14.709,6.4,293
6681,95610,Bridget Jones's Baby,en,2016-09-14,15.632,6.4,2724
6682,11047,Asterix the Gaul,fr,1967-12-20,16.843,6.4,628
6683,2046,The Gift,en,2000-03-16,16.819,6.4,1050
6684,293970,The Final Girls,en,2015-10-09,12.573,6.4,1140
6685,74387,Goon,en,2012-01-06,11.735,6.4,815
6686,4380,Shall We Dance?,en,2004-10-15,13.2,6.4,1098
6687,802217,8-Bit Christmas,en,2021-11-24,12.777,6.4,306
6688,644090,"Love, Guaranteed",en,2020-09-02,13.295,6.4,596
6689,632618,The Crimes That Bind,es,2020-08-20,9.962,6.4,207
6690,16296,Killer Klowns from Outer Space,en,1988-05-27,22.176,6.4,813
6691,14001,Dead Silence,en,2007-03-16,47.481,6.4,2030
6692,425972,Cargo,en,2017-10-06,14.011,6.4,1581
6693,72784,The Loft,en,2014-10-14,31.956,6.4,1338
6694,628900,The Contractor,en,2022-03-10,59.102,6.4,729
6695,531454,Eurovision Song Contest: The Story of Fire Saga,en,2020-06-26,14.276,6.4,1264
6696,418333,Crush in Jaipur,fr,2016-10-19,5.73,6.4,220
6697,61891,Anonymous,en,2011-10-21,13.636,6.4,671
6698,231,Syriana,en,2005-11-23,13.019,6.4,1217
6699,582913,The Room,en,2019-09-12,20.474,6.4,819
6700,29437,Rabid,en,1977-04-08,10.845,6.4,410
6701,12308,The Last Kiss,it,2001-02-01,8.229,6.4,478
6702,10540,Outland,en,1981-05-22,13.25,6.4,526
6703,10529,Outlander,en,2008-04-24,26.42,6.4,1137
6704,352157,Marguerite,fr,2015-09-16,6.411,6.4,258
6705,238615,Self/less,en,2015-07-10,20.638,6.4,2880
6706,228202,Meu Passado Me Condena: O Filme,pt,2013-10-25,5.108,6.4,235
6707,20726,Little Giants,en,1994-10-14,12.707,6.4,380
6708,9679,Gone in Sixty Seconds,en,2000-06-09,26.596,6.4,3980
6709,746333,Superwho?,fr,2022-02-02,22.888,6.4,418
6710,460668,I Feel Pretty,en,2018-04-19,21.39,6.4,1926
6711,450001,Master Z: Ip Man Legacy,cn,2018-12-20,28.054,6.4,461
6712,10750,Toy Soldiers,en,1991-04-24,12.869,6.4,278
6713,10677,Dirty Dancing: Havana Nights,en,2004-02-27,15.737,6.4,604
6714,9975,Curious George,en,2006-02-10,23.324,6.4,462
6715,9873,F/X,en,1986-02-07,13.292,6.4,359
6716,649409,No Sudden Move,en,2021-06-24,28.446,6.4,565
6717,436459,Almost Friends,en,2017-11-17,14.104,6.4,231
6718,431072,Step Sisters,en,2018-01-19,11.384,6.4,435
6719,407375,Sniper: Ghost Shooter,en,2016-08-02,33.085,6.4,209
6720,81025,Salmon Fishing in the Yemen,en,2012-03-09,10.055,6.4,805
6721,63555,Leap Year,es,2010-05-17,8.026,6.4,227
6722,24274,Dead & Buried,en,1981-05-29,11.085,6.4,236
6723,7300,One Fine Day,en,1996-12-20,12.21,6.4,578
6724,515911,Lady J,fr,2018-09-12,11.391,6.4,254
6725,429189,Wonder Wheel,en,2017-12-01,12.498,6.4,1242
6726,302699,Central Intelligence,en,2016-06-15,46.705,6.4,5403
6727,36668,X-Men: The Last Stand,en,2006-05-24,1.916,6.4,8905
6728,11584,Roxanne,en,1987-06-19,11.086,6.4,551
6729,11172,Music and Lyrics,en,2007-02-09,15.799,6.4,1525
6730,8987,The River Wild,en,1994-09-30,17.889,6.4,793
6731,2655,What Lies Beneath,en,2000-07-21,24.27,6.4,1629
6732,341013,Atomic Blonde,en,2017-07-26,21.177,6.4,5812
6733,45202,The Housemaid,ko,2010-05-13,16.174,6.4,279
6734,9792,The Hills Have Eyes,en,2006-03-10,46.48,6.4,2664
6735,6795,Zathura: A Space Adventure,en,2005-11-06,31.165,6.4,2964
6736,84184,Celeste & Jesse Forever,en,2012-08-03,11.3,6.4,418
6737,34769,Defendor,en,2009-09-12,10.893,6.4,497
6738,13193,Saved!,en,2004-01-21,11.606,6.4,413
6739,8584,Shanghai Noon,en,2000-05-26,20.86,6.4,2272
6740,5683,Pee-wee's Big Adventure,en,1985-07-26,16.009,6.4,686
6741,5653,Luther,en,2003-10-29,20.794,6.4,285
6742,567748,The Guilty,en,2021-09-24,23.208,6.4,2266
6743,433150,The Invisible Boy: Second Generation,it,2018-01-04,13.227,6.4,268
6744,403348,Welcome to the Hartmanns,de,2016-11-03,7.151,6.4,212
6745,300667,3 Generations,en,2016-10-27,9.988,6.4,414
6746,241554,Run All Night,en,2015-03-11,21.227,6.4,2607
6747,199534,Wolf Creek 2,en,2013-08-30,35.26,6.4,549
6748,13333,Game of Death,cn,1978-03-23,21.516,6.4,590
6749,11359,The Indian in the Cupboard,en,1995-07-14,21.548,6.4,554
6750,6557,27 Dresses,en,2008-01-10,22.548,6.4,2894
6751,72105,Ted,en,2012-06-29,57.212,6.4,11421
6752,10247,He Was a Quiet Man,en,2007-11-23,6.787,6.4,280
6753,8224,8MM,en,1999-02-26,15.718,6.4,1759
6754,3594,The Number 23,en,2007-02-23,14.182,6.4,2946
6755,694254,Baggio: The Divine Ponytail,it,2021-05-26,8.774,6.4,386
6756,631843,Old,en,2021-07-21,68.608,6.4,3760
6757,469056,A New Girl In Paris!,fr,2018-07-04,8.251,6.4,288
6758,454992,The Spy Who Dumped Me,en,2018-08-02,25.836,6.4,2062
6759,421471,Flower,en,2017-03-16,10.07,6.4,227
6760,419835,Crooked House,en,2017-09-06,12.377,6.4,817
6761,339527,Solace,en,2015-09-03,43.548,6.4,2047
6762,39103,Dragon Ball Z: The Return of Cooler,ja,1992-03-07,59.01,6.4,658
6763,11444,The Closet,fr,2001-01-17,8.029,6.4,433
6764,11326,Tommy,en,1975-03-19,9.874,6.4,278
6765,1713,Jungle Fever,en,1991-06-07,13.395,6.4,253
6766,300668,Annihilation,en,2018-02-22,30.935,6.4,7934
6767,137093,Last Vegas,en,2013-10-31,17.552,6.4,1977
6768,13249,Seraphim Falls,en,2006-09-13,13.88,6.4,500
6769,571384,Come Play,en,2020-10-28,20.263,6.4,555
6770,285423,Jarhead 2: Field of Fire,en,2014-08-14,11.808,6.4,258
6771,13417,Kronk's New Groove,en,2005-12-05,27.007,6.4,1139
6772,12535,High Anxiety,en,1977-12-25,7.227,6.4,292
6773,583268,"Someone, Somewhere",fr,2019-09-11,9.672,6.4,524
6774,49017,Dracula Untold,en,2014-10-01,27.995,6.4,5641
6775,34544,The A-Team,en,2010-06-09,46.809,6.4,4273
6776,10337,Bugsy,en,1991-12-10,12.886,6.4,338
6777,9425,Soldier,en,1998-10-23,19.94,6.4,732
6778,59859,Kick-Ass 2,en,2013-07-17,29.357,6.4,5752
6779,16871,Drag Me to Hell,en,2009-03-15,41.673,6.4,3329
6780,3036,Mary Shelley's Frankenstein,en,1994-11-04,15.378,6.4,1089
6781,449985,Triple Threat,en,2019-03-19,23.05,6.4,513
6782,430155,Coma,ru,2019-11-19,27.955,6.4,462
6783,152795,The Congress,en,2013-07-03,15.933,6.4,460
6784,27576,Salt,en,2010-07-21,35.772,6.4,5068
6785,10246,Porky's,en,1981-11-13,24.554,6.4,758
6786,567690,Dear Evan Hansen,en,2021-09-24,18.589,6.4,261
6787,531219,Roald Dahl's The Witches,en,2020-10-26,72.427,6.4,2553
6788,77561,EVA,es,2011-10-06,7.084,6.4,353
6789,9556,Darkman,en,1990-08-24,15.3,6.4,1167
6790,500852,Miss Bala,en,2019-02-01,21.322,6.4,482
6791,298729,Do You See Me?,it,2014-11-20,7.896,6.4,533
6792,211672,Minions,en,2015-06-17,37.908,6.4,9921
6793,76170,The Wolverine,en,2013-07-23,11.455,6.4,8901
6794,62046,Flypaper,en,2011-08-19,9.775,6.4,687
6795,10741,Bobby,en,2006-09-05,9.358,6.4,340
6796,4513,30 Days of Night,en,2007-10-17,23.624,6.4,2478
6797,587996,Below Zero,es,2021-01-29,22.952,6.4,832
6798,574982,The Blackout,ru,2019-11-21,16.091,6.4,373
6799,415842,American Assassin,en,2017-09-14,28.408,6.4,2742
6800,316727,The Purge: Election Year,en,2016-06-29,48.511,6.4,4875
6801,14191,Aquamarine,en,2006-03-03,22.456,6.4,1386
6802,10766,Damien: Omen II,en,1978-06-09,30.919,6.4,589
6803,559,Spider-Man 3,en,2007-05-01,99.327,6.4,12961
6804,75,Mars Attacks!,en,1996-12-12,32.683,6.4,4961
6805,608804,The Girl Who Killed Her Parents,pt,2021-09-24,9.255,6.4,222
6806,606625,Follow Me,en,2020-07-16,17.729,6.4,421
6807,343674,Gerald's Game,en,2017-09-29,18.552,6.4,3329
